   Elapsed time	   ECG1	   ECG2
       4:52.539	  0.030	 -0.120
       4:52.547	  0.040	 -0.070
       4:52.555	  0.040	 -0.060
       4:52.563	  0.060	 -0.070
       4:52.570	  0.050	 -0.090
       4:52.578	  0.050	 -0.060
       4:52.586	  0.050	 -0.070
       4:52.594	  0.060	 -0.090
       4:52.602	  0.060	 -0.070
       4:52.609	  0.060	 -0.070
       4:52.617	  0.080	 -0.090
       4:52.625	  0.080	 -0.120
       4:52.633	  0.080	 -0.100
       4:52.641	  0.100	 -0.080
       4:52.648	  0.100	 -0.110
       4:52.656	  0.100	 -0.120
       4:52.664	  0.100	 -0.120
       4:52.672	  0.110	 -0.120
       4:52.680	  0.120	 -0.140
       4:52.688	  0.100	 -0.130
       4:52.695	  0.100	 -0.110
       4:52.703	  0.090	 -0.150
       4:52.711	  0.080	 -0.140
       4:52.719	  0.070	 -0.120
       4:52.727	  0.070	 -0.120
       4:52.734	  0.070	 -0.150
       4:52.742	  0.060	 -0.140
       4:52.750	  0.050	 -0.130
       4:52.758	  0.060	 -0.140
       4:52.766	  0.040	 -0.160
       4:52.773	  0.030	 -0.140
       4:52.781	  0.050	 -0.140
       4:52.789	  0.030	 -0.160
       4:52.797	  0.020	 -0.180
       4:52.805	  0.020	 -0.160
       4:52.813	  0.030	 -0.150
       4:52.820	  0.030	 -0.180
       4:52.828	  0.020	 -0.140
       4:52.836	  0.020	 -0.150
       4:52.844	  0.020	 -0.160
       4:52.852	  0.010	 -0.190
       4:52.859	  0.010	 -0.140
       4:52.867	  0.010	 -0.150
       4:52.875	  0.020	 -0.140
       4:52.883	  0.040	 -0.090
       4:52.891	  0.080	 -0.070
       4:52.898	  0.050	 -0.030
       4:52.906	  0.120	 -0.010
       4:52.914	  0.120	  0.150
       4:52.922	  0.200	  0.270
       4:52.930	  0.100	  0.200
       4:52.938	  0.050	  0.210
       4:52.945	  0.000	  0.140
       4:52.953	 -0.100	  0.080
       4:52.961	 -0.080	  0.060
       4:52.969	 -0.080	  0.000
       4:52.977	 -0.060	 -0.130
       4:52.984	 -0.050	 -0.180
       4:52.992	 -0.060	 -0.180
       4:53.000	 -0.060	 -0.140
       4:53.008	 -0.060	 -0.160
       4:53.016	 -0.040	 -0.360
       4:53.023	  0.330	  0.570
       4:53.031	  0.500	  2.960
       4:53.039	  0.200	  5.110
       4:53.047	 -1.810	  5.110
       4:53.055	 -1.930	  2.860
       4:53.063	 -1.110	 -0.630
       4:53.070	 -0.710	 -0.380
       4:53.078	 -0.270	 -0.240
       4:53.086	  0.000	 -0.250
       4:53.094	  0.010	 -0.320
       4:53.102	  0.030	 -0.340
       4:53.109	  0.060	 -0.330
       4:53.117	  0.080	 -0.320
       4:53.125	  0.090	 -0.340
       4:53.133	  0.100	 -0.350
       4:53.141	  0.110	 -0.310
       4:53.148	  0.130	 -0.310
       4:53.156	  0.140	 -0.320
       4:53.164	  0.150	 -0.310
       4:53.172	  0.150	 -0.280
       4:53.180	  0.180	 -0.290
       4:53.188	  0.180	 -0.300
       4:53.195	  0.180	 -0.270
       4:53.203	  0.210	 -0.270
       4:53.211	  0.230	 -0.270
       4:53.219	  0.230	 -0.280
       4:53.227	  0.260	 -0.270
       4:53.234	  0.260	 -0.290
       4:53.242	  0.260	 -0.330
       4:53.250	  0.260	 -0.330
       4:53.258	  0.250	 -0.360
       4:53.266	  0.230	 -0.410
       4:53.273	  0.220	 -0.460
       4:53.281	  0.200	 -0.460
       4:53.289	  0.180	 -0.500
       4:53.297	  0.150	 -0.490
       4:53.305	  0.080	 -0.440
       4:53.313	  0.060	 -0.350
       4:53.320	  0.040	 -0.280
       4:53.328	  0.030	 -0.220
       4:53.336	  0.020	 -0.120
       4:53.344	  0.050	 -0.080
       4:53.352	  0.030	 -0.080
       4:53.359	  0.040	 -0.060
       4:53.367	  0.040	 -0.040
       4:53.375	  0.050	 -0.060
       4:53.383	  0.060	 -0.060
       4:53.391	  0.050	 -0.030
       4:53.398	  0.060	 -0.030
       4:53.406	  0.040	 -0.060
       4:53.414	  0.040	 -0.060
       4:53.422	  0.040	 -0.050
       4:53.430	  0.050	 -0.070
       4:53.438	  0.060	 -0.080
       4:53.445	  0.070	 -0.080
       4:53.453	  0.060	 -0.080
       4:53.461	  0.060	 -0.110
       4:53.469	  0.080	 -0.130
       4:53.477	  0.080	 -0.090
       4:53.484	  0.090	 -0.110
       4:53.492	  0.070	 -0.130
       4:53.500	  0.080	 -0.130
       4:53.508	  0.060	 -0.110
       4:53.516	  0.070	 -0.150
       4:53.523	  0.050	 -0.160
       4:53.531	  0.040	 -0.130
       4:53.539	  0.030	 -0.130
       4:53.547	  0.040	 -0.140
       4:53.555	  0.020	 -0.150
       4:53.563	  0.010	 -0.130
       4:53.570	  0.000	 -0.160
       4:53.578	  0.010	 -0.180
       4:53.586	  0.000	 -0.160
       4:53.594	  0.000	 -0.150
       4:53.602	  0.000	 -0.180
       4:53.609	  0.000	 -0.180
       4:53.617	 -0.020	 -0.170
       4:53.625	 -0.010	 -0.170
       4:53.633	 -0.020	 -0.190
       4:53.641	 -0.020	 -0.160
       4:53.648	 -0.020	 -0.140
       4:53.656	 -0.020	 -0.170
       4:53.664	 -0.030	 -0.180
       4:53.672	 -0.020	 -0.120
       4:53.680	  0.030	 -0.070
       4:53.688	  0.030	 -0.110
       4:53.695	  0.060	 -0.010
       4:53.703	  0.090	  0.020
       4:53.711	  0.150	  0.230
       4:53.719	  0.140	  0.210
       4:53.727	  0.040	  0.250
       4:53.734	  0.010	  0.210
       4:53.742	 -0.090	  0.090
       4:53.750	 -0.120	  0.080
       4:53.758	 -0.110	  0.070
       4:53.766	 -0.090	 -0.090
       4:53.773	 -0.100	 -0.180
       4:53.781	 -0.100	 -0.160
       4:53.789	 -0.100	 -0.140
       4:53.797	 -0.090	 -0.140
       4:53.805	 -0.100	 -0.230
       4:53.813	  0.010	 -0.140
       4:53.820	  0.360	  1.200
       4:53.828	  0.730	  4.370
       4:53.836	 -1.070	  5.110
       4:53.844	 -1.870	  4.710
       4:53.852	 -1.480	  0.530
       4:53.859	 -1.190	 -0.430
       4:53.867	 -0.460	 -0.340
       4:53.875	 -0.100	 -0.200
       4:53.883	 -0.040	 -0.320
       4:53.891	 -0.020	 -0.330
       4:53.898	  0.010	 -0.340
       4:53.906	  0.050	 -0.350
       4:53.914	  0.050	 -0.360
       4:53.922	  0.060	 -0.330
       4:53.930	  0.080	 -0.330
       4:53.938	  0.080	 -0.330
       4:53.945	  0.090	 -0.320
       4:53.953	  0.110	 -0.290
       4:53.961	  0.110	 -0.290
       4:53.969	  0.130	 -0.310
       4:53.977	  0.120	 -0.270
       4:53.984	  0.140	 -0.280
       4:53.992	  0.150	 -0.290
       4:54.000	  0.150	 -0.290
       4:54.008	  0.170	 -0.260
       4:54.016	  0.180	 -0.270
       4:54.023	  0.190	 -0.290
       4:54.031	  0.200	 -0.300
       4:54.039	  0.200	 -0.300
       4:54.047	  0.200	 -0.340
       4:54.055	  0.180	 -0.390
       4:54.063	  0.160	 -0.400
       4:54.070	  0.160	 -0.450
       4:54.078	  0.130	 -0.500
       4:54.086	  0.100	 -0.500
       4:54.094	  0.070	 -0.440
       4:54.102	  0.040	 -0.410
       4:54.109	  0.020	 -0.350
       4:54.117	  0.000	 -0.230
       4:54.125	  0.010	 -0.150
       4:54.133	  0.010	 -0.120
       4:54.141	  0.010	 -0.080
       4:54.148	  0.030	 -0.040
       4:54.156	  0.030	 -0.050
       4:54.164	  0.050	 -0.060
       4:54.172	  0.040	 -0.050
       4:54.180	  0.060	 -0.050
       4:54.188	  0.040	 -0.080
       4:54.195	  0.050	 -0.080
       4:54.203	  0.050	 -0.060
       4:54.211	  0.050	 -0.070
       4:54.219	  0.050	 -0.090
       4:54.227	  0.040	 -0.080
       4:54.234	  0.060	 -0.090
       4:54.242	  0.060	 -0.110
       4:54.250	  0.050	 -0.140
       4:54.258	  0.070	 -0.090
       4:54.266	  0.070	 -0.100
       4:54.273	  0.060	 -0.120
       4:54.281	  0.060	 -0.100
       4:54.289	  0.050	 -0.110
       4:54.297	  0.050	 -0.130
       4:54.305	  0.040	 -0.150
       4:54.313	  0.040	 -0.120
       4:54.320	  0.030	 -0.120
       4:54.328	  0.020	 -0.130
       4:54.336	  0.010	 -0.150
       4:54.344	  0.020	 -0.120
       4:54.352	  0.010	 -0.140
       4:54.359	  0.010	 -0.160
       4:54.367	  0.010	 -0.140
       4:54.375	  0.020	 -0.130
       4:54.383	  0.010	 -0.160
       4:54.391	 -0.010	 -0.170
       4:54.398	  0.010	 -0.140
       4:54.406	  0.010	 -0.140
       4:54.414	  0.000	 -0.170
       4:54.422	 -0.010	 -0.140
       4:54.430	  0.000	 -0.140
       4:54.438	 -0.010	 -0.170
       4:54.445	 -0.010	 -0.160
       4:54.453	 -0.020	 -0.140
       4:54.461	  0.010	 -0.120
       4:54.469	 -0.010	 -0.140
       4:54.477	  0.040	 -0.100
       4:54.484	  0.070	 -0.080
       4:54.492	  0.050	 -0.040
       4:54.500	  0.120	 -0.040
       4:54.508	  0.120	  0.140
       4:54.516	  0.200	  0.240
       4:54.523	  0.070	  0.180
       4:54.531	  0.050	  0.190
       4:54.539	 -0.040	  0.090
       4:54.547	 -0.100	  0.030
       4:54.555	 -0.100	  0.020
       4:54.563	 -0.090	 -0.070
       4:54.570	 -0.070	 -0.180
       4:54.578	 -0.070	 -0.230
       4:54.586	 -0.070	 -0.220
       4:54.594	 -0.090	 -0.190
       4:54.602	 -0.080	 -0.190
       4:54.609	 -0.080	 -0.370
       4:54.617	  0.310	  0.600
       4:54.625	  0.500	  3.170
       4:54.633	  0.000	  5.110
       4:54.641	 -1.790	  5.110
       4:54.648	 -1.820	  2.470
       4:54.656	 -1.120	 -0.630
       4:54.664	 -0.650	 -0.420
       4:54.672	 -0.300	 -0.260
       4:54.680	 -0.030	 -0.270
       4:54.688	 -0.040	 -0.320
       4:54.695	 -0.010	 -0.350
       4:54.703	  0.000	 -0.340
       4:54.711	  0.020	 -0.340
       4:54.719	  0.030	 -0.330
       4:54.727	  0.050	 -0.350
       4:54.734	  0.040	 -0.310
       4:54.742	  0.070	 -0.310
       4:54.750	  0.070	 -0.320
       4:54.758	  0.070	 -0.330
       4:54.766	  0.090	 -0.290
       4:54.773	  0.100	 -0.300
       4:54.781	  0.120	 -0.330
       4:54.789	  0.120	 -0.290
       4:54.797	  0.140	 -0.290
       4:54.805	  0.120	 -0.330
       4:54.813	  0.150	 -0.320
       4:54.820	  0.140	 -0.280
       4:54.828	  0.170	 -0.310
       4:54.836	  0.140	 -0.350
       4:54.844	  0.140	 -0.370
       4:54.852	  0.140	 -0.380
       4:54.859	  0.120	 -0.430
       4:54.867	  0.100	 -0.480
       4:54.875	  0.080	 -0.490
       4:54.883	  0.070	 -0.520
       4:54.891	  0.050	 -0.520
       4:54.898	  0.030	 -0.490
       4:54.906	 -0.010	 -0.410
       4:54.914	  0.010	 -0.300
       4:54.922	 -0.010	 -0.250
       4:54.930	 -0.010	 -0.160
       4:54.938	  0.000	 -0.100
       4:54.945	  0.020	 -0.090
       4:54.953	  0.010	 -0.110
       4:54.961	  0.010	 -0.060
       4:54.969	  0.040	 -0.070
       4:54.977	  0.010	 -0.100
       4:54.984	  0.020	 -0.120
       4:54.992	  0.020	 -0.080
       4:55.000	  0.040	 -0.090
       4:55.008	  0.020	 -0.140
       4:55.016	  0.020	 -0.100
       4:55.023	  0.020	 -0.120
       4:55.031	  0.050	 -0.120
       4:55.039	  0.020	 -0.150
       4:55.047	  0.040	 -0.140
       4:55.055	  0.020	 -0.150
       4:55.063	  0.030	 -0.160
       4:55.070	  0.020	 -0.130
       4:55.078	  0.040	 -0.140
       4:55.086	  0.030	 -0.170
       4:55.094	  0.020	 -0.170
       4:55.102	  0.020	 -0.150
       4:55.109	  0.010	 -0.170
       4:55.117	  0.020	 -0.200
       4:55.125	  0.000	 -0.180
       4:55.133	  0.020	 -0.150
       4:55.141	 -0.010	 -0.180
       4:55.148	 -0.010	 -0.200
       4:55.156	 -0.010	 -0.180
       4:55.164	 -0.020	 -0.190
       4:55.172	 -0.010	 -0.220
       4:55.180	  0.000	 -0.200
       4:55.188	 -0.030	 -0.180
       4:55.195	 -0.020	 -0.190
       4:55.203	 -0.030	 -0.230
       4:55.211	 -0.030	 -0.190
       4:55.219	 -0.020	 -0.220
       4:55.227	 -0.030	 -0.210
       4:55.234	 -0.010	 -0.210
       4:55.242	 -0.010	 -0.180
       4:55.250	  0.050	 -0.140
       4:55.258	  0.020	 -0.140
       4:55.266	  0.080	 -0.080
       4:55.273	  0.080	  0.020
       4:55.281	  0.200	  0.180
       4:55.289	  0.140	  0.160
       4:55.297	  0.070	  0.220
       4:55.305	  0.050	  0.140
       4:55.313	 -0.060	  0.030
       4:55.320	 -0.090	  0.000
       4:55.328	 -0.100	 -0.050
       4:55.336	 -0.060	 -0.220
       4:55.344	 -0.070	 -0.250
       4:55.352	 -0.100	 -0.250
       4:55.359	 -0.100	 -0.230
       4:55.367	 -0.100	 -0.220
       4:55.375	 -0.120	 -0.390
       4:55.383	  0.120	  0.270
       4:55.391	  0.400	  1.950
       4:55.398	  0.740	  5.110
       4:55.406	 -1.110	  5.110
       4:55.414	 -1.560	  4.190
       4:55.422	 -1.180	 -0.270
       4:55.430	 -0.920	 -0.450
       4:55.438	 -0.560	 -0.410
       4:55.445	 -0.120	 -0.290
       4:55.453	 -0.080	 -0.370
       4:55.461	 -0.060	 -0.410
       4:55.469	 -0.060	 -0.370
       4:55.477	 -0.020	 -0.390
       4:55.484	 -0.010	 -0.410
       4:55.492	 -0.010	 -0.410
       4:55.500	  0.020	 -0.380
       4:55.508	  0.010	 -0.380
       4:55.516	  0.040	 -0.400
       4:55.523	  0.000	 -0.350
       4:55.531	  0.030	 -0.340
       4:55.539	  0.050	 -0.350
       4:55.547	  0.060	 -0.340
       4:55.555	  0.070	 -0.310
       4:55.563	  0.070	 -0.320
       4:55.570	  0.080	 -0.320
       4:55.578	  0.090	 -0.310
       4:55.586	  0.110	 -0.270
       4:55.594	  0.120	 -0.310
       4:55.602	  0.150	 -0.290
       4:55.609	  0.140	 -0.290
       4:55.617	  0.130	 -0.280
       4:55.625	  0.130	 -0.310
       4:55.633	  0.120	 -0.340
       4:55.641	  0.100	 -0.340
       4:55.648	  0.100	 -0.380
       4:55.656	  0.090	 -0.380
       4:55.664	  0.050	 -0.360
       4:55.672	  0.050	 -0.310
       4:55.680	  0.040	 -0.270
       4:55.688	  0.020	 -0.240
       4:55.695	  0.010	 -0.180
       4:55.703	  0.020	 -0.170
       4:55.711	  0.010	 -0.190
       4:55.719	  0.020	 -0.170
       4:55.727	  0.010	 -0.170
       4:55.734	  0.020	 -0.210
       4:55.742	  0.020	 -0.210
       4:55.750	  0.030	 -0.200
       4:55.758	  0.030	 -0.220
       4:55.766	  0.050	 -0.240
       4:55.773	  0.040	 -0.230
       4:55.781	  0.050	 -0.240
       4:55.789	  0.040	 -0.250
       4:55.797	  0.050	 -0.270
       4:55.805	  0.040	 -0.240
       4:55.813	  0.050	 -0.250
       4:55.820	  0.030	 -0.270
       4:55.828	  0.020	 -0.280
       4:55.836	  0.040	 -0.230
       4:55.844	  0.030	 -0.240
       4:55.852	  0.030	 -0.230
       4:55.859	  0.010	 -0.220
       4:55.867	  0.020	 -0.210
       4:55.875	  0.000	 -0.240
       4:55.883	  0.010	 -0.240
       4:55.891	  0.000	 -0.230
       4:55.898	  0.000	 -0.240
       4:55.906	  0.010	 -0.250
       4:55.914	  0.000	 -0.250
       4:55.922	  0.000	 -0.240
       4:55.930	 -0.010	 -0.260
       4:55.938	 -0.010	 -0.270
       4:55.945	 -0.030	 -0.250
       4:55.953	 -0.020	 -0.240
       4:55.961	 -0.020	 -0.260
       4:55.969	 -0.030	 -0.270
       4:55.977	 -0.040	 -0.250
       4:55.984	 -0.030	 -0.260
       4:55.992	 -0.040	 -0.280
       4:56.000	 -0.030	 -0.230
       4:56.008	  0.010	 -0.180
       4:56.016	  0.050	 -0.190
       4:56.023	  0.030	 -0.150
       4:56.031	  0.080	 -0.110
       4:56.039	  0.160	  0.110
       4:56.047	  0.130	  0.110
       4:56.055	  0.100	  0.160
       4:56.063	  0.060	  0.110
       4:56.070	 -0.040	 -0.010
       4:56.078	 -0.080	 -0.050
       4:56.086	 -0.100	 -0.070
       4:56.094	 -0.080	 -0.200
       4:56.102	 -0.080	 -0.280
       4:56.109	 -0.100	 -0.290
       4:56.117	 -0.090	 -0.220
       4:56.125	 -0.100	 -0.260
       4:56.133	 -0.110	 -0.340
       4:56.141	  0.030	 -0.210
       4:56.148	  0.350	  1.030
       4:56.156	  0.680	  4.130
       4:56.164	 -0.780	  5.110
       4:56.172	 -1.780	  4.930
       4:56.180	 -1.570	  1.010
       4:56.188	 -1.240	 -0.540
       4:56.195	 -0.590	 -0.480
       4:56.203	 -0.200	 -0.250
       4:56.211	 -0.040	 -0.350
       4:56.219	 -0.020	 -0.380
       4:56.227	 -0.020	 -0.370
       4:56.234	  0.030	 -0.370
       4:56.242	  0.030	 -0.390
       4:56.250	  0.040	 -0.380
       4:56.258	  0.060	 -0.360
       4:56.266	  0.080	 -0.370
       4:56.273	  0.080	 -0.380
       4:56.281	  0.080	 -0.340
       4:56.289	  0.100	 -0.350
       4:56.297	  0.120	 -0.370
       4:56.305	  0.130	 -0.350
       4:56.313	  0.160	 -0.320
       4:56.320	  0.170	 -0.310
       4:56.328	  0.180	 -0.330
       4:56.336	  0.210	 -0.310
       4:56.344	  0.220	 -0.320
       4:56.352	  0.250	 -0.330
       4:56.359	  0.260	 -0.350
       4:56.367	  0.280	 -0.340
       4:56.375	  0.290	 -0.350
       4:56.383	  0.280	 -0.390
       4:56.391	  0.270	 -0.420
       4:56.398	  0.250	 -0.450
       4:56.406	  0.220	 -0.480
       4:56.414	  0.180	 -0.510
       4:56.422	  0.140	 -0.450
       4:56.430	  0.090	 -0.410
       4:56.438	  0.060	 -0.360
       4:56.445	  0.050	 -0.280
       4:56.453	  0.040	 -0.190
       4:56.461	  0.030	 -0.150
       4:56.469	  0.050	 -0.130
       4:56.477	  0.020	 -0.090
       4:56.484	  0.050	 -0.080
       4:56.492	  0.050	 -0.110
       4:56.500	  0.050	 -0.110
       4:56.508	  0.040	 -0.080
       4:56.516	  0.060	 -0.090
       4:56.523	  0.060	 -0.100
       4:56.531	  0.050	 -0.110
       4:56.539	  0.060	 -0.110
       4:56.547	  0.050	 -0.130
       4:56.555	  0.060	 -0.160
       4:56.563	  0.080	 -0.130
       4:56.570	  0.080	 -0.130
       4:56.578	  0.080	 -0.150
       4:56.586	  0.100	 -0.160
       4:56.594	  0.080	 -0.160
       4:56.602	  0.100	 -0.180
       4:56.609	  0.090	 -0.200
       4:56.617	  0.090	 -0.170
       4:56.625	  0.100	 -0.170
       4:56.633	  0.090	 -0.170
       4:56.641	  0.070	 -0.190
       4:56.648	  0.060	 -0.160
       4:56.656	  0.060	 -0.170
       4:56.664	  0.040	 -0.180
       4:56.672	  0.040	 -0.180
       4:56.680	  0.030	 -0.180
       4:56.688	  0.040	 -0.190
       4:56.695	  0.020	 -0.220
       4:56.703	  0.020	 -0.180
       4:56.711	  0.020	 -0.190
       4:56.719	  0.010	 -0.200
       4:56.727	  0.000	 -0.210
       4:56.734	  0.010	 -0.180
       4:56.742	  0.000	 -0.210
       4:56.750	  0.000	 -0.220
       4:56.758	 -0.020	 -0.190
       4:56.766	  0.000	 -0.190
       4:56.773	  0.000	 -0.210
       4:56.781	  0.000	 -0.210
       4:56.789	  0.040	 -0.120
       4:56.797	  0.080	 -0.120
       4:56.805	  0.040	 -0.100
       4:56.813	  0.120	 -0.060
       4:56.820	  0.130	  0.140
       4:56.828	  0.180	  0.190
       4:56.836	  0.100	  0.150
       4:56.844	  0.060	  0.210
       4:56.852	 -0.010	  0.090
       4:56.859	 -0.100	  0.030
       4:56.867	 -0.090	  0.010
       4:56.875	 -0.100	 -0.040
       4:56.883	 -0.070	 -0.190
       4:56.891	 -0.050	 -0.220
       4:56.898	 -0.080	 -0.200
       4:56.906	 -0.070	 -0.190
       4:56.914	 -0.070	 -0.200
       4:56.922	 -0.040	 -0.430
       4:56.930	  0.290	  0.440
       4:56.938	  0.490	  2.790
       4:56.945	  0.270	  5.110
       4:56.953	 -1.840	  5.110
       4:56.961	 -1.990	  3.030
       4:56.969	 -1.170	 -0.670
       4:56.977	 -0.830	 -0.430
       4:56.984	 -0.340	 -0.250
       4:56.992	 -0.010	 -0.300
       4:57.000	  0.000	 -0.370
       4:57.008	  0.010	 -0.390
       4:57.016	  0.040	 -0.360
       4:57.023	  0.050	 -0.360
       4:57.031	  0.070	 -0.380
       4:57.039	  0.070	 -0.350
       4:57.047	  0.100	 -0.340
       4:57.055	  0.110	 -0.350
       4:57.063	  0.130	 -0.370
       4:57.070	  0.110	 -0.320
       4:57.078	  0.130	 -0.320
       4:57.086	  0.150	 -0.330
       4:57.094	  0.160	 -0.320
       4:57.102	  0.160	 -0.300
       4:57.109	  0.180	 -0.320
       4:57.117	  0.200	 -0.330
       4:57.125	  0.210	 -0.300
       4:57.133	  0.220	 -0.310
       4:57.141	  0.230	 -0.330
       4:57.148	  0.240	 -0.360
       4:57.156	  0.260	 -0.340
       4:57.164	  0.240	 -0.390
       4:57.172	  0.230	 -0.420
       4:57.180	  0.200	 -0.440
       4:57.188	  0.200	 -0.460
       4:57.195	  0.170	 -0.500
       4:57.203	  0.140	 -0.500
       4:57.211	  0.080	 -0.440
       4:57.219	  0.060	 -0.370
       4:57.227	  0.040	 -0.330
       4:57.234	  0.020	 -0.220
       4:57.242	  0.030	 -0.160
       4:57.250	  0.030	 -0.130
       4:57.258	  0.040	 -0.120
       4:57.266	  0.040	 -0.090
       4:57.273	  0.050	 -0.080
       4:57.281	  0.050	 -0.100
       4:57.289	  0.050	 -0.120
       4:57.297	  0.060	 -0.090
       4:57.305	  0.060	 -0.080
       4:57.313	  0.050	 -0.130
       4:57.320	  0.050	 -0.100
       4:57.328	  0.060	 -0.090
       4:57.336	  0.060	 -0.110
       4:57.344	  0.050	 -0.120
       4:57.352	  0.060	 -0.090
       4:57.359	  0.070	 -0.100
       4:57.367	  0.080	 -0.130
       4:57.375	  0.080	 -0.120
       4:57.383	  0.070	 -0.110
       4:57.391	  0.090	 -0.130
       4:57.398	  0.080	 -0.160
       4:57.406	  0.090	 -0.150
       4:57.414	  0.080	 -0.140
       4:57.422	  0.080	 -0.160
       4:57.430	  0.070	 -0.160
       4:57.438	  0.060	 -0.140
       4:57.445	  0.060	 -0.130
       4:57.453	  0.050	 -0.160
       4:57.461	  0.040	 -0.140
       4:57.469	  0.040	 -0.140
       4:57.477	  0.030	 -0.160
       4:57.484	  0.030	 -0.170
       4:57.492	  0.010	 -0.140
       4:57.500	  0.020	 -0.150
       4:57.508	  0.030	 -0.160
       4:57.516	  0.010	 -0.170
