   Elapsed time	   ECG1	   ECG2
       6:55.000	  0.000	 -0.170
       6:55.008	  0.010	 -0.140
       6:55.016	  0.020	 -0.160
       6:55.023	  0.000	 -0.180
       6:55.031	  0.010	 -0.180
       6:55.039	  0.020	 -0.180
       6:55.047	  0.020	 -0.190
       6:55.055	  0.020	 -0.210
       6:55.063	  0.030	 -0.180
       6:55.070	  0.010	 -0.180
       6:55.078	  0.020	 -0.230
       6:55.086	  0.010	 -0.250
       6:55.094	  0.000	 -0.220
       6:55.102	 -0.010	 -0.210
       6:55.109	  0.010	 -0.250
       6:55.117	 -0.040	 -0.240
       6:55.125	 -0.050	 -0.260
       6:55.133	 -0.110	 -0.080
       6:55.141	  0.090	 -0.030
       6:55.148	  0.050	  0.280
       6:55.156	  0.290	  1.410
       6:55.164	  0.130	  1.620
       6:55.172	 -0.090	 -0.430
       6:55.180	 -0.600	 -2.470
       6:55.188	 -0.220	 -3.220
       6:55.195	  0.680	 -3.290
       6:55.203	  1.230	 -3.200
       6:55.211	  1.640	 -2.330
       6:55.219	  2.440	 -1.710
       6:55.227	  2.270	 -1.560
       6:55.234	  2.780	 -1.730
       6:55.242	  2.050	 -1.590
       6:55.250	  1.210	 -1.390
       6:55.258	  0.140	 -0.920
       6:55.266	  0.070	 -0.520
       6:55.273	  0.110	  0.270
       6:55.281	 -0.130	  0.660
       6:55.289	 -0.140	  0.950
       6:55.297	 -0.250	  1.110
       6:55.305	 -0.360	  1.080
       6:55.313	 -0.410	  1.240
       6:55.320	 -0.410	  1.350
       6:55.328	 -0.460	  1.300
       6:55.336	 -0.490	  1.310
       6:55.344	 -0.530	  1.470
       6:55.352	 -0.570	  1.650
       6:55.359	 -0.620	  1.830
       6:55.367	 -0.700	  2.120
       6:55.375	 -0.760	  2.410
       6:55.383	 -0.850	  2.780
       6:55.391	 -0.930	  3.170
       6:55.398	 -1.020	  3.580
       6:55.406	 -1.090	  3.980
       6:55.414	 -1.160	  4.250
       6:55.422	 -1.160	  4.440
       6:55.430	 -1.150	  4.420
       6:55.438	 -1.080	  4.290
       6:55.445	 -0.970	  3.860
       6:55.453	 -0.820	  3.340
       6:55.461	 -0.660	  2.680
       6:55.469	 -0.490	  2.040
       6:55.477	 -0.340	  1.380
       6:55.484	 -0.230	  0.910
       6:55.492	 -0.110	  0.500
       6:55.500	 -0.060	  0.220
       6:55.508	 -0.020	  0.000
       6:55.516	 -0.020	 -0.090
       6:55.523	 -0.010	 -0.160
       6:55.531	 -0.020	 -0.220
       6:55.539	 -0.020	 -0.240
       6:55.547	 -0.020	 -0.220
       6:55.555	 -0.020	 -0.230
       6:55.563	 -0.020	 -0.250
       6:55.570	  0.000	 -0.230
       6:55.578	  0.000	 -0.240
       6:55.586	 -0.010	 -0.250
       6:55.594	  0.010	 -0.270
       6:55.602	  0.000	 -0.240
       6:55.609	  0.000	 -0.250
       6:55.617	  0.000	 -0.270
       6:55.625	 -0.020	 -0.250
       6:55.633	 -0.020	 -0.260
       6:55.641	 -0.020	 -0.290
       6:55.648	 -0.030	 -0.300
       6:55.656	 -0.030	 -0.280
       6:55.664	 -0.020	 -0.300
       6:55.672	 -0.020	 -0.340
       6:55.680	 -0.040	 -0.310
       6:55.688	 -0.030	 -0.310
       6:55.695	 -0.040	 -0.320
       6:55.703	 -0.040	 -0.340
       6:55.711	 -0.050	 -0.310
       6:55.719	 -0.030	 -0.310
       6:55.727	 -0.050	 -0.340
       6:55.734	 -0.050	 -0.340
       6:55.742	 -0.050	 -0.330
       6:55.750	 -0.050	 -0.340
       6:55.758	 -0.050	 -0.360
       6:55.766	 -0.060	 -0.340
       6:55.773	 -0.050	 -0.350
       6:55.781	 -0.050	 -0.360
       6:55.789	 -0.050	 -0.370
       6:55.797	 -0.070	 -0.360
       6:55.805	 -0.050	 -0.340
       6:55.813	 -0.060	 -0.370
       6:55.820	 -0.060	 -0.350
       6:55.828	 -0.070	 -0.340
       6:55.836	 -0.060	 -0.360
       6:55.844	 -0.080	 -0.370
       6:55.852	 -0.070	 -0.330
       6:55.859	 -0.070	 -0.330
       6:55.867	 -0.080	 -0.340
       6:55.875	 -0.070	 -0.340
       6:55.883	 -0.070	 -0.330
       6:55.891	 -0.080	 -0.340
       6:55.898	 -0.080	 -0.350
       6:55.906	 -0.090	 -0.320
       6:55.914	 -0.070	 -0.320
       6:55.922	 -0.070	 -0.350
       6:55.930	 -0.080	 -0.350
       6:55.938	 -0.070	 -0.340
       6:55.945	 -0.070	 -0.350
       6:55.953	 -0.070	 -0.360
       6:55.961	 -0.080	 -0.330
       6:55.969	 -0.070	 -0.330
       6:55.977	 -0.070	 -0.350
       6:55.984	 -0.060	 -0.360
       6:55.992	 -0.050	 -0.300
       6:56.000	  0.020	 -0.260
       6:56.008	 -0.010	 -0.260
       6:56.016	  0.060	 -0.230
       6:56.023	  0.090	 -0.050
       6:56.031	  0.110	  0.040
       6:56.039	  0.090	  0.000
       6:56.047	  0.010	  0.030
       6:56.055	 -0.040	 -0.060
       6:56.063	 -0.100	 -0.130
       6:56.070	 -0.120	 -0.150
       6:56.078	 -0.110	 -0.210
       6:56.086	 -0.110	 -0.340
       6:56.094	 -0.100	 -0.370
       6:56.102	 -0.130	 -0.340
       6:56.109	 -0.100	 -0.310
       6:56.117	 -0.120	 -0.420
       6:56.125	 -0.010	 -0.550
       6:56.133	  0.350	  0.540
       6:56.141	  0.710	  3.660
       6:56.148	 -0.980	  5.110
       6:56.156	 -1.820	  4.930
       6:56.164	 -1.650	  1.490
       6:56.172	 -1.240	 -0.610
       6:56.180	 -0.560	 -0.550
       6:56.188	 -0.180	 -0.320
       6:56.195	 -0.060	 -0.430
       6:56.203	 -0.050	 -0.480
       6:56.211	 -0.020	 -0.500
       6:56.219	  0.000	 -0.490
       6:56.227	  0.020	 -0.500
       6:56.234	  0.040	 -0.510
       6:56.242	  0.050	 -0.470
       6:56.250	  0.080	 -0.470
       6:56.258	  0.080	 -0.490
       6:56.266	  0.100	 -0.500
       6:56.273	  0.110	 -0.460
       6:56.281	  0.150	 -0.470
       6:56.289	  0.160	 -0.480
       6:56.297	  0.170	 -0.450
       6:56.305	  0.200	 -0.440
       6:56.313	  0.200	 -0.470
       6:56.320	  0.230	 -0.480
       6:56.328	  0.260	 -0.480
       6:56.336	  0.290	 -0.490
       6:56.344	  0.340	 -0.550
       6:56.352	  0.360	 -0.570
       6:56.359	  0.390	 -0.620
       6:56.367	  0.400	 -0.690
       6:56.375	  0.420	 -0.780
       6:56.383	  0.400	 -0.820
       6:56.391	  0.420	 -0.880
       6:56.398	  0.390	 -0.930
       6:56.406	  0.320	 -0.940
       6:56.414	  0.220	 -0.880
       6:56.422	  0.160	 -0.820
       6:56.430	  0.090	 -0.730
       6:56.438	  0.040	 -0.590
       6:56.445	  0.010	 -0.470
       6:56.453	  0.010	 -0.390
       6:56.461	  0.000	 -0.310
       6:56.469	  0.000	 -0.230
       6:56.477	  0.000	 -0.210
       6:56.484	  0.010	 -0.200
       6:56.492	  0.010	 -0.170
       6:56.500	  0.010	 -0.150
       6:56.508	  0.020	 -0.160
       6:56.516	  0.010	 -0.170
       6:56.523	  0.010	 -0.150
       6:56.531	  0.020	 -0.150
       6:56.539	  0.040	 -0.170
       6:56.547	  0.020	 -0.180
       6:56.555	  0.040	 -0.170
       6:56.563	  0.050	 -0.180
       6:56.570	  0.050	 -0.200
       6:56.578	  0.050	 -0.180
       6:56.586	  0.080	 -0.120
       6:56.594	  0.050	 -0.160
       6:56.602	 -0.010	  0.110
       6:56.609	  0.210	  0.100
       6:56.617	  0.140	  0.330
       6:56.625	  0.230	  1.800
       6:56.633	  0.050	  2.110
       6:56.641	 -0.090	  0.150
       6:56.648	 -0.090	 -2.380
       6:56.656	  0.850	 -3.200
       6:56.664	  1.490	 -3.110
       6:56.672	  2.190	 -2.640
       6:56.680	  2.380	 -1.870
       6:56.688	  2.890	 -1.680
       6:56.695	  2.960	 -1.570
       6:56.703	  3.390	 -1.920
       6:56.711	  2.370	 -1.780
       6:56.719	  1.180	 -1.330
       6:56.727	  0.260	 -0.960
       6:56.734	  0.040	 -0.290
       6:56.742	 -0.040	  0.140
       6:56.750	 -0.070	  0.430
       6:56.758	 -0.130	  0.620
       6:56.766	 -0.130	  0.770
       6:56.773	 -0.170	  1.050
       6:56.781	 -0.120	  1.310
       6:56.789	 -0.290	  1.390
       6:56.797	 -0.330	  1.530
       6:56.805	 -0.420	  1.610
       6:56.813	 -0.540	  1.680
       6:56.820	 -0.580	  1.790
       6:56.828	 -0.640	  1.900
       6:56.836	 -0.690	  1.950
       6:56.844	 -0.750	  2.110
       6:56.852	 -0.830	  2.320
       6:56.859	 -0.910	  2.600
       6:56.867	 -0.980	  2.930
       6:56.875	 -1.060	  3.200
       6:56.883	 -1.110	  3.440
       6:56.891	 -1.120	  3.600
       6:56.898	 -1.110	  3.630
       6:56.906	 -1.030	  3.400
       6:56.914	 -0.920	  3.050
       6:56.922	 -0.780	  2.590
       6:56.930	 -0.630	  2.030
       6:56.938	 -0.440	  1.430
       6:56.945	 -0.310	  0.910
       6:56.953	 -0.170	  0.510
       6:56.961	 -0.080	  0.200
       6:56.969	 -0.030	 -0.050
       6:56.977	 -0.010	 -0.150
       6:56.984	  0.010	 -0.220
       6:56.992	  0.000	 -0.270
       6:57.000	  0.010	 -0.300
       6:57.008	  0.030	 -0.280
       6:57.016	  0.020	 -0.300
       6:57.023	  0.030	 -0.310
       6:57.031	  0.020	 -0.310
       6:57.039	  0.020	 -0.300
       6:57.047	  0.030	 -0.320
       6:57.055	  0.030	 -0.340
       6:57.063	  0.020	 -0.320
       6:57.070	  0.040	 -0.320
       6:57.078	  0.020	 -0.340
       6:57.086	  0.010	 -0.350
       6:57.094	  0.030	 -0.330
       6:57.102	  0.010	 -0.350
       6:57.109	  0.020	 -0.370
       6:57.117	  0.010	 -0.350
       6:57.125	  0.030	 -0.360
       6:57.133	  0.010	 -0.370
       6:57.141	  0.010	 -0.390
       6:57.148	 -0.010	 -0.370
       6:57.156	  0.010	 -0.370
       6:57.164	  0.030	 -0.390
       6:57.172	  0.000	 -0.390
       6:57.180	 -0.010	 -0.370
       6:57.188	 -0.010	 -0.380
       6:57.195	 -0.010	 -0.390
       6:57.203	 -0.010	 -0.370
       6:57.211	  0.000	 -0.360
       6:57.219	 -0.010	 -0.380
       6:57.227	  0.000	 -0.390
       6:57.234	 -0.020	 -0.360
       6:57.242	 -0.010	 -0.360
       6:57.250	 -0.020	 -0.380
       6:57.258	 -0.020	 -0.370
       6:57.266	 -0.010	 -0.380
       6:57.273	 -0.020	 -0.380
       6:57.281	 -0.020	 -0.410
       6:57.289	 -0.040	 -0.370
       6:57.297	 -0.030	 -0.380
       6:57.305	 -0.030	 -0.390
       6:57.313	 -0.030	 -0.410
       6:57.320	 -0.040	 -0.380
       6:57.328	 -0.020	 -0.400
       6:57.336	 -0.030	 -0.400
       6:57.344	 -0.030	 -0.390
       6:57.352	 -0.040	 -0.380
       6:57.359	 -0.040	 -0.400
       6:57.367	 -0.040	 -0.410
       6:57.375	 -0.040	 -0.390
       6:57.383	 -0.040	 -0.390
       6:57.391	 -0.030	 -0.400
       6:57.398	 -0.040	 -0.410
       6:57.406	 -0.030	 -0.370
       6:57.414	 -0.040	 -0.400
       6:57.422	 -0.030	 -0.410
       6:57.430	 -0.030	 -0.380
       6:57.438	 -0.040	 -0.360
       6:57.445	 -0.020	 -0.390
       6:57.453	 -0.030	 -0.390
       6:57.461	 -0.040	 -0.360
       6:57.469	 -0.030	 -0.370
       6:57.477	 -0.030	 -0.380
       6:57.484	 -0.040	 -0.350
       6:57.492	 -0.030	 -0.340
       6:57.500	  0.000	 -0.310
       6:57.508	  0.020	 -0.300
       6:57.516	  0.020	 -0.230
       6:57.523	  0.060	 -0.190
       6:57.531	  0.160	 -0.010
       6:57.539	  0.090	  0.030
       6:57.547	  0.090	  0.060
       6:57.555	  0.020	  0.010
       6:57.563	 -0.060	 -0.090
       6:57.570	 -0.110	 -0.100
       6:57.578	 -0.100	 -0.130
       6:57.586	 -0.090	 -0.280
       6:57.594	 -0.090	 -0.370
       6:57.602	 -0.100	 -0.350
       6:57.609	 -0.090	 -0.340
       6:57.617	 -0.100	 -0.360
       6:57.625	 -0.100	 -0.600
       6:57.633	  0.190	 -0.140
       6:57.641	  0.410	  1.590
       6:57.648	  0.580	  4.720
       6:57.656	 -1.660	  5.110
       6:57.664	 -1.860	  3.790
       6:57.672	 -1.130	 -0.350
       6:57.680	 -0.860	 -0.480
       6:57.688	 -0.400	 -0.430
       6:57.695	 -0.040	 -0.390
       6:57.703	 -0.060	 -0.500
       6:57.711	 -0.030	 -0.490
       6:57.719	  0.000	 -0.510
       6:57.727	  0.020	 -0.530
       6:57.734	  0.040	 -0.540
       6:57.742	  0.040	 -0.510
       6:57.750	  0.060	 -0.520
       6:57.758	  0.080	 -0.530
       6:57.766	  0.070	 -0.520
       6:57.773	  0.090	 -0.500
       6:57.781	  0.110	 -0.510
       6:57.789	  0.120	 -0.530
       6:57.797	  0.130	 -0.490
       6:57.805	  0.160	 -0.490
       6:57.813	  0.170	 -0.490
       6:57.820	  0.170	 -0.510
       6:57.828	  0.200	 -0.490
       6:57.836	  0.230	 -0.510
       6:57.844	  0.250	 -0.560
       6:57.852	  0.270	 -0.580
       6:57.859	  0.290	 -0.620
       6:57.867	  0.320	 -0.700
       6:57.875	  0.340	 -0.790
       6:57.883	  0.350	 -0.810
       6:57.891	  0.370	 -0.910
       6:57.898	  0.350	 -0.990
       6:57.906	  0.290	 -1.010
       6:57.914	  0.240	 -0.990
       6:57.922	  0.170	 -0.950
       6:57.930	  0.090	 -0.860
       6:57.938	  0.030	 -0.720
       6:57.945	  0.020	 -0.590
       6:57.953	 -0.010	 -0.500
       6:57.961	  0.000	 -0.390
       6:57.969	  0.000	 -0.310
       6:57.977	  0.000	 -0.260
       6:57.984	  0.010	 -0.270
       6:57.992	  0.020	 -0.210
       6:58.000	  0.020	 -0.220
       6:58.008	  0.020	 -0.230
       6:58.016	  0.040	 -0.240
       6:58.023	  0.030	 -0.230
       6:58.031	  0.020	 -0.220
       6:58.039	  0.030	 -0.250
       6:58.047	  0.040	 -0.240
       6:58.055	  0.040	 -0.240
       6:58.063	  0.050	 -0.240
       6:58.070	  0.060	 -0.280
       6:58.078	  0.050	 -0.240
       6:58.086	  0.050	 -0.260
       6:58.094	  0.050	 -0.280
       6:58.102	  0.060	 -0.280
       6:58.109	  0.050	 -0.280
       6:58.117	  0.030	 -0.290
       6:58.125	  0.040	 -0.310
       6:58.133	  0.020	 -0.280
       6:58.141	  0.020	 -0.280
       6:58.148	  0.020	 -0.310
       6:58.156	  0.000	 -0.320
       6:58.164	 -0.010	 -0.290
       6:58.172	  0.000	 -0.310
       6:58.180	  0.000	 -0.310
       6:58.188	 -0.010	 -0.290
       6:58.195	 -0.030	 -0.280
       6:58.203	  0.000	 -0.270
       6:58.211	  0.040	 -0.240
       6:58.219	  0.010	 -0.200
       6:58.227	  0.070	 -0.170
       6:58.234	  0.080	 -0.080
       6:58.242	  0.170	  0.100
       6:58.250	  0.120	  0.110
       6:58.258	  0.070	  0.120
       6:58.266	  0.030	 -0.010
       6:58.273	 -0.090	 -0.020
       6:58.281	 -0.090	 -0.060
       6:58.289	 -0.090	 -0.150
       6:58.297	 -0.100	 -0.310
       6:58.305	 -0.090	 -0.310
       6:58.313	 -0.120	 -0.310
       6:58.320	 -0.100	 -0.340
       6:58.328	 -0.110	 -0.310
       6:58.336	 -0.130	 -0.520
       6:58.344	  0.190	 -0.050
       6:58.352	  0.500	  1.550
       6:58.359	  0.700	  4.780
       6:58.367	 -1.430	  5.110
       6:58.375	 -1.670	  4.050
       6:58.383	 -1.190	 -0.250
       6:58.391	 -0.860	 -0.470
       6:58.398	 -0.500	 -0.480
       6:58.406	 -0.070	 -0.370
       6:58.414	 -0.100	 -0.440
       6:58.422	 -0.050	 -0.450
       6:58.430	 -0.030	 -0.480
       6:58.438	 -0.020	 -0.490
       6:58.445	 -0.010	 -0.460
       6:58.453	 -0.010	 -0.440
       6:58.461	  0.000	 -0.450
       6:58.469	  0.000	 -0.440
       6:58.477	  0.010	 -0.410
       6:58.484	  0.000	 -0.420
       6:58.492	  0.020	 -0.430
       6:58.500	  0.020	 -0.380
       6:58.508	  0.030	 -0.400
       6:58.516	  0.040	 -0.410
       6:58.523	  0.050	 -0.410
       6:58.531	  0.050	 -0.370
       6:58.539	  0.060	 -0.370
       6:58.547	  0.060	 -0.380
       6:58.555	  0.060	 -0.370
       6:58.563	  0.060	 -0.370
       6:58.570	  0.050	 -0.400
       6:58.578	  0.040	 -0.430
       6:58.586	  0.010	 -0.410
       6:58.594	  0.010	 -0.450
       6:58.602	  0.010	 -0.480
       6:58.609	 -0.010	 -0.480
       6:58.617	 -0.040	 -0.460
       6:58.625	 -0.050	 -0.420
       6:58.633	 -0.050	 -0.370
       6:58.641	 -0.060	 -0.270
       6:58.648	 -0.050	 -0.220
       6:58.656	 -0.050	 -0.230
       6:58.664	 -0.050	 -0.230
       6:58.672	 -0.040	 -0.210
       6:58.680	 -0.030	 -0.210
       6:58.688	 -0.040	 -0.240
       6:58.695	 -0.010	 -0.220
       6:58.703	 -0.020	 -0.230
       6:58.711	  0.000	 -0.270
       6:58.719	 -0.010	 -0.260
       6:58.727	  0.010	 -0.270
       6:58.734	  0.020	 -0.260
       6:58.742	  0.010	 -0.320
       6:58.750	  0.020	 -0.280
       6:58.758	  0.030	 -0.270
       6:58.766	  0.040	 -0.300
       6:58.773	  0.020	 -0.330
       6:58.781	  0.040	 -0.280
       6:58.789	  0.050	 -0.300
       6:58.797	  0.040	 -0.310
       6:58.805	  0.030	 -0.310
       6:58.813	  0.030	 -0.310
       6:58.820	  0.030	 -0.330
       6:58.828	  0.030	 -0.330
       6:58.836	  0.030	 -0.290
       6:58.844	  0.020	 -0.300
       6:58.852	  0.020	 -0.300
       6:58.859	  0.030	 -0.340
       6:58.867	  0.010	 -0.300
       6:58.875	  0.010	 -0.330
       6:58.883	  0.010	 -0.330
       6:58.891	  0.010	 -0.300
       6:58.898	  0.020	 -0.300
       6:58.906	  0.010	 -0.310
       6:58.914	  0.020	 -0.290
       6:58.922	  0.020	 -0.240
       6:58.930	  0.060	 -0.210
       6:58.938	  0.060	 -0.220
       6:58.945	  0.100	 -0.150
       6:58.953	  0.200	  0.080
       6:58.961	  0.170	  0.080
       6:58.969	  0.120	  0.060
       6:58.977	  0.080	  0.080
       6:58.984	 -0.010	 -0.040
       6:58.992	 -0.070	 -0.080
       6:59.000	 -0.080	 -0.170
       6:59.008	 -0.060	 -0.220
       6:59.016	 -0.080	 -0.320
       6:59.023	 -0.100	 -0.340
       6:59.031	 -0.110	 -0.330
       6:59.039	 -0.120	 -0.310
       6:59.047	 -0.120	 -0.380
       6:59.055	 -0.040	 -0.450
       6:59.063	  0.230	  0.690
       6:59.070	  0.570	  3.340
       6:59.078	 -0.260	  5.110
       6:59.086	 -1.610	  5.110
       6:59.094	 -1.440	  1.910
       6:59.102	 -1.190	 -0.710
       6:59.109	 -0.690	 -0.620
       6:59.117	 -0.340	 -0.330
       6:59.125	 -0.100	 -0.400
       6:59.133	 -0.110	 -0.410
       6:59.141	 -0.090	 -0.450
       6:59.148	 -0.060	 -0.420
       6:59.156	 -0.030	 -0.420
       6:59.164	 -0.020	 -0.440
       6:59.172	 -0.010	 -0.410
       6:59.180	  0.000	 -0.380
       6:59.188	  0.030	 -0.380
       6:59.195	  0.020	 -0.380
       6:59.203	  0.040	 -0.350
       6:59.211	  0.070	 -0.320
       6:59.219	  0.070	 -0.330
       6:59.227	  0.100	 -0.320
       6:59.234	  0.120	 -0.310
       6:59.242	  0.150	 -0.300
       6:59.250	  0.150	 -0.320
       6:59.258	  0.170	 -0.280
       6:59.266	  0.200	 -0.270
       6:59.273	  0.210	 -0.300
       6:59.281	  0.220	 -0.330
       6:59.289	  0.210	 -0.310
       6:59.297	  0.220	 -0.340
       6:59.305	  0.200	 -0.400
       6:59.313	  0.200	 -0.420
       6:59.320	  0.170	 -0.430
       6:59.328	  0.150	 -0.440
       6:59.336	  0.090	 -0.430
       6:59.344	  0.070	 -0.350
       6:59.352	  0.060	 -0.290
       6:59.359	  0.050	 -0.240
       6:59.367	  0.040	 -0.190
       6:59.375	  0.040	 -0.130
       6:59.383	  0.040	 -0.130
       6:59.391	  0.040	 -0.140
       6:59.398	  0.030	 -0.130
       6:59.406	  0.050	 -0.130
       6:59.414	  0.050	 -0.160
       6:59.422	  0.050	 -0.170
       6:59.430	  0.070	 -0.140
       6:59.438	  0.060	 -0.140
       6:59.445	  0.070	 -0.170
       6:59.453	  0.070	 -0.180
       6:59.461	  0.070	 -0.160
       6:59.469	  0.080	 -0.180
       6:59.477	  0.090	 -0.200
       6:59.484	  0.080	 -0.190
       6:59.492	  0.090	 -0.180
       6:59.500	  0.080	 -0.220
       6:59.508	  0.080	 -0.220
       6:59.516	  0.090	 -0.180
       6:59.523	  0.060	 -0.190
       6:59.531	  0.070	 -0.210
       6:59.539	  0.040	 -0.210
       6:59.547	  0.050	 -0.200
       6:59.555	  0.030	 -0.210
       6:59.563	  0.030	 -0.230
       6:59.570	  0.030	 -0.200
       6:59.578	  0.030	 -0.200
       6:59.586	  0.010	 -0.220
       6:59.594	  0.020	 -0.220
       6:59.602	  0.010	 -0.200
       6:59.609	  0.010	 -0.210
       6:59.617	  0.010	 -0.220
       6:59.625	  0.000	 -0.200
       6:59.633	  0.010	 -0.190
       6:59.641	  0.000	 -0.210
       6:59.648	  0.020	 -0.190
       6:59.656	  0.060	 -0.120
       6:59.664	  0.050	 -0.130
       6:59.672	  0.100	 -0.090
       6:59.680	  0.110	 -0.060
       6:59.688	  0.190	  0.160
       6:59.695	  0.140	  0.150
       6:59.703	  0.060	  0.150
       6:59.711	  0.010	  0.140
       6:59.719	 -0.080	  0.020
       6:59.727	 -0.110	  0.020
       6:59.734	 -0.080	 -0.030
       6:59.742	 -0.080	 -0.130
       6:59.750	 -0.060	 -0.210
       6:59.758	 -0.090	 -0.250
       6:59.766	 -0.090	 -0.220
       6:59.773	 -0.080	 -0.200
       6:59.781	 -0.070	 -0.250
       6:59.789	  0.040	 -0.350
       6:59.797	  0.410	  0.730
       6:59.805	  0.670	  3.590
       6:59.813	 -0.800	  5.110
       6:59.820	 -1.960	  5.110
       6:59.828	 -1.830	  1.880
       6:59.836	 -1.260	 -0.700
       6:59.844	 -0.530	 -0.470
       6:59.852	 -0.180	 -0.260
       6:59.859	 -0.030	 -0.320
       6:59.867	 -0.010	 -0.370
       6:59.875	  0.030	 -0.390
       6:59.883	  0.040	 -0.350
       6:59.891	  0.060	 -0.360
       6:59.898	  0.070	 -0.360
       6:59.906	  0.080	 -0.370
       6:59.914	  0.080	 -0.340
       6:59.922	  0.110	 -0.340
       6:59.930	  0.110	 -0.340
       6:59.938	  0.120	 -0.330
       6:59.945	  0.150	 -0.320
       6:59.953	  0.180	 -0.330
       6:59.961	  0.170	 -0.330
       6:59.969	  0.190	 -0.290
       6:59.977	  0.200	 -0.270
       6:59.984	  0.230	 -0.280
       6:59.992	  0.230	 -0.280
